Timestamp,Weight(kg),FilledLevel(%),AirQuality,RemainingFill(%),TimeDiff,FillRate(%)_per_second,EstimatedTimeToFull(s),EstimatedTimeToFull(days)
2024-09-29 14:00:00,7.569158783363101,45,5,55,0 days 00:30:00,0.025,2200.0,0.02546296296296296
2024-09-29 14:30:00,8.141947990246974,48,7,52,0 days 00:30:00,0.02666666666666667,1949.9999999999998,0.02256944444444444
2024-09-29 15:00:00,8.648951526125767,51,4,49,0 days 00:30:00,0.028333333333333332,1729.4117647058824,0.020016339869281047
2024-09-29 15:30:00,9.096648373329604,54,9,46,0 days 00:30:00,0.03,1533.3333333333335,0.017746913580246916
2024-09-29 16:00:00,9.849084830656988,57,4,43,0 days 00:30:00,0.03166666666666667,1357.8947368421052,0.015716374269005847
2024-09-29 16:30:00,10.16730913957323,60,2,40,0 days 00:30:00,0.03333333333333333,1200.0,0.013888888888888888
2024-09-29 17:00:00,10.859622392305624,63,2,37,0 days 00:30:00,0.035,1057.142857142857,0.012235449735449735
2024-09-29 17:30:00,11.27482672471517,66,9,34,0 days 00:30:00,0.03666666666666667,927.2727272727273,0.010732323232323232
2024-09-29 18:00:00,0.0,0,3,100,0 days 00:30:00,0.0,,
2024-09-29 18:30:00,0.7005263731624729,3,3,97,0 days 00:30:00,0.0016666666666666668,58199.99999999999,0.673611111111111
2024-09-29 19:00:00,1.049478535038332,6,4,94,0 days 00:30:00,0.0033333333333333335,28200.0,0.3263888888888889
2024-09-29 19:30:00,1.5987723055423908,9,7,91,0 days 00:30:00,0.005,18200.0,0.21064814814814814
2024-09-29 20:00:00,2.0187787568918933,12,9,88,0 days 00:30:00,0.006666666666666667,13200.0,0.1527777777777778
2024-09-29 20:30:00,2.2414405053554503,15,1,85,0 days 00:30:00,0.008333333333333333,10200.0,0.11805555555555555
2024-09-29 21:00:00,2.587870647412626,18,3,82,0 days 00:30:00,0.01,8200.0,0.09490740740740741
2024-09-29 21:30:00,3.346680551455847,21,1,79,0 days 00:30:00,0.011666666666666667,6771.428571428572,0.07837301587301587
2024-09-29 22:00:00,3.638250315010429,24,2,76,0 days 00:30:00,0.013333333333333334,5700.0,0.06597222222222222
2024-09-29 22:30:00,4.300671605428332,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-29 23:00:00,4.300671605428332,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-29 23:30:00,4.300671605428332,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-30 00:00:00,4.300671605428332,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-30 00:30:00,4.300671605428332,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-30 01:00:00,4.300671605428332,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-30 01:30:00,4.300671605428332,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-30 02:00:00,4.300671605428332,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-30 02:30:00,4.300671605428332,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-30 03:00:00,4.300671605428332,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-30 03:30:00,4.300671605428332,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-30 04:00:00,4.300671605428332,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-30 04:30:00,4.300671605428332,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-30 05:00:00,4.300671605428332,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-30 05:30:00,4.300671605428332,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-30 06:00:00,4.662721519007491,30,6,70,0 days 00:30:00,0.016666666666666666,4200.0,0.04861111111111111
2024-09-30 06:30:00,0.0,0,3,100,0 days 00:30:00,0.0,,
2024-09-30 07:00:00,0.6443603948762924,3,5,97,0 days 00:30:00,0.0016666666666666668,58199.99999999999,0.673611111111111
2024-09-30 07:30:00,1.1794357098468453,6,8,94,0 days 00:30:00,0.0033333333333333335,28200.0,0.3263888888888889
2024-09-30 08:00:00,1.4506594968438686,9,8,91,0 days 00:30:00,0.005,18200.0,0.21064814814814814
2024-09-30 08:30:00,1.665581060376735,12,5,88,0 days 00:30:00,0.006666666666666667,13200.0,0.1527777777777778
2024-09-30 09:00:00,2.198033311269234,15,4,85,0 days 00:30:00,0.008333333333333333,10200.0,0.11805555555555555
2024-09-30 09:30:00,2.7445976687367293,18,2,82,0 days 00:30:00,0.01,8200.0,0.09490740740740741
2024-09-30 10:00:00,3.401796601317473,21,8,79,0 days 00:30:00,0.011666666666666667,6771.428571428572,0.07837301587301587
2024-09-30 10:30:00,3.6808106775988585,24,4,76,0 days 00:30:00,0.013333333333333334,5700.0,0.06597222222222222
2024-09-30 11:00:00,4.090922491849756,27,3,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-30 11:30:00,4.3959043521691745,30,4,70,0 days 00:30:00,0.016666666666666666,4200.0,0.04861111111111111
2024-09-30 12:00:00,4.810309616826508,33,1,67,0 days 00:30:00,0.018333333333333333,3654.5454545454545,0.0422979797979798
2024-09-30 12:30:00,5.108553388434855,36,8,64,0 days 00:30:00,0.02,3200.0,0.037037037037037035
2024-09-30 13:00:00,5.75555870538824,39,4,61,0 days 00:30:00,0.021666666666666667,2815.3846153846152,0.03258547008547008
2024-09-30 13:30:00,6.021071126525627,42,3,58,0 days 00:30:00,0.023333333333333334,2485.714285714286,0.02876984126984127
2024-09-30 14:00:00,6.614254285853434,45,9,55,0 days 00:30:00,0.025,2200.0,0.02546296296296296
2024-09-30 14:30:00,7.036090110317354,48,5,52,0 days 00:30:00,0.02666666666666667,1949.9999999999998,0.02256944444444444
2024-09-30 15:00:00,7.479031949044368,51,5,49,0 days 00:30:00,0.028333333333333332,1729.4117647058824,0.020016339869281047
2024-09-30 15:30:00,7.991123287742322,54,9,46,0 days 00:30:00,0.03,1533.3333333333335,0.017746913580246916
2024-09-30 16:00:00,8.54433774923318,57,8,43,0 days 00:30:00,0.03166666666666667,1357.8947368421052,0.015716374269005847
2024-09-30 16:30:00,8.947056932849758,60,3,40,0 days 00:30:00,0.03333333333333333,1200.0,0.013888888888888888
2024-09-30 17:00:00,9.44814064013364,63,8,37,0 days 00:30:00,0.035,1057.142857142857,0.012235449735449735
2024-09-30 17:30:00,9.74060944684558,66,7,34,0 days 00:30:00,0.03666666666666667,927.2727272727273,0.010732323232323232
2024-09-30 18:00:00,0.0,0,1,100,0 days 00:30:00,0.0,,
2024-09-30 18:30:00,0.6116648370558431,3,4,97,0 days 00:30:00,0.0016666666666666668,58199.99999999999,0.673611111111111
2024-09-30 19:00:00,0.986394084042579,6,4,94,0 days 00:30:00,0.0033333333333333335,28200.0,0.3263888888888889
2024-09-30 19:30:00,1.7088560325557145,9,4,91,0 days 00:30:00,0.005,18200.0,0.21064814814814814
2024-09-30 20:00:00,2.2296610792091855,12,6,88,0 days 00:30:00,0.006666666666666667,13200.0,0.1527777777777778
2024-09-30 20:30:00,2.941999386346307,15,2,85,0 days 00:30:00,0.008333333333333333,10200.0,0.11805555555555555
2024-09-30 21:00:00,3.224635158776079,18,4,82,0 days 00:30:00,0.01,8200.0,0.09490740740740741
2024-09-30 21:30:00,3.7354417402381688,21,3,79,0 days 00:30:00,0.011666666666666667,6771.428571428572,0.07837301587301587
2024-09-30 22:00:00,4.274921554279983,24,7,76,0 days 00:30:00,0.013333333333333334,5700.0,0.06597222222222222
2024-09-30 22:30:00,4.508476142232535,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-30 23:00:00,4.508476142232535,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-30 23:30:00,4.508476142232535,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-01 00:00:00,4.508476142232535,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-01 00:30:00,4.508476142232535,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-01 01:00:00,4.508476142232535,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-01 01:30:00,4.508476142232535,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-01 02:00:00,4.508476142232535,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-01 02:30:00,4.508476142232535,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-01 03:00:00,4.508476142232535,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-01 03:30:00,4.508476142232535,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-01 04:00:00,4.508476142232535,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-01 04:30:00,4.508476142232535,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-01 05:00:00,4.508476142232535,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-01 05:30:00,4.508476142232535,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-01 06:00:00,4.9498784687198984,30,9,70,0 days 00:30:00,0.016666666666666666,4200.0,0.04861111111111111
2024-10-01 06:30:00,0.0,0,2,100,0 days 00:30:00,0.0,,
2024-10-01 07:00:00,0.3096424785549444,3,5,97,0 days 00:30:00,0.0016666666666666668,58199.99999999999,0.673611111111111
2024-10-01 07:30:00,0.9137297457745631,6,4,94,0 days 00:30:00,0.0033333333333333335,28200.0,0.3263888888888889
2024-10-01 08:00:00,1.1725406802602225,9,9,91,0 days 00:30:00,0.005,18200.0,0.21064814814814814
2024-10-01 08:30:00,1.7820257987402077,12,8,88,0 days 00:30:00,0.006666666666666667,13200.0,0.1527777777777778
2024-10-01 09:00:00,2.273539900996391,15,2,85,0 days 00:30:00,0.008333333333333333,10200.0,0.11805555555555555
2024-10-01 09:30:00,2.9626279251492935,18,3,82,0 days 00:30:00,0.01,8200.0,0.09490740740740741
2024-10-01 10:00:00,3.4814299094503998,21,1,79,0 days 00:30:00,0.011666666666666667,6771.428571428572,0.07837301587301587
2024-10-01 10:30:00,4.113292574788633,24,9,76,0 days 00:30:00,0.013333333333333334,5700.0,0.06597222222222222
2024-10-01 11:00:00,4.708303360618436,27,5,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-01 11:30:00,5.093498274596727,30,1,70,0 days 00:30:00,0.016666666666666666,4200.0,0.04861111111111111
2024-10-01 12:00:00,5.83053627364999,33,9,67,0 days 00:30:00,0.018333333333333333,3654.5454545454545,0.0422979797979798
2024-10-01 12:30:00,6.625144435495686,36,5,64,0 days 00:30:00,0.02,3200.0,0.037037037037037035
2024-10-01 13:00:00,7.306409449826805,39,2,61,0 days 00:30:00,0.021666666666666667,2815.3846153846152,0.03258547008547008
2024-10-01 13:30:00,7.80247366959624,42,4,58,0 days 00:30:00,0.023333333333333334,2485.714285714286,0.02876984126984127
2024-10-01 14:00:00,8.24067636570056,45,7,55,0 days 00:30:00,0.025,2200.0,0.02546296296296296
2024-10-01 14:30:00,8.864994047047242,48,5,52,0 days 00:30:00,0.02666666666666667,1949.9999999999998,0.02256944444444444
2024-10-01 15:00:00,9.284550179388923,51,6,49,0 days 00:30:00,0.028333333333333332,1729.4117647058824,0.020016339869281047
2024-10-01 15:30:00,9.503299716972997,54,4,46,0 days 00:30:00,0.03,1533.3333333333335,0.017746913580246916
2024-10-01 16:00:00,10.174269311881632,57,4,43,0 days 00:30:00,0.03166666666666667,1357.8947368421052,0.015716374269005847
2024-10-01 16:30:00,10.591530420617532,60,3,40,0 days 00:30:00,0.03333333333333333,1200.0,0.013888888888888888
2024-10-01 17:00:00,11.116368669001599,63,1,37,0 days 00:30:00,0.035,1057.142857142857,0.012235449735449735
2024-10-01 17:30:00,11.55675372248113,66,6,34,0 days 00:30:00,0.03666666666666667,927.2727272727273,0.010732323232323232
2024-10-01 18:00:00,0.0,0,3,100,0 days 00:30:00,0.0,,
2024-10-01 18:30:00,0.41403244842678605,3,1,97,0 days 00:30:00,0.0016666666666666668,58199.99999999999,0.673611111111111
2024-10-01 19:00:00,1.124606759135489,6,7,94,0 days 00:30:00,0.0033333333333333335,28200.0,0.3263888888888889
2024-10-01 19:30:00,1.9137933818213901,9,6,91,0 days 00:30:00,0.005,18200.0,0.21064814814814814
2024-10-01 20:00:00,2.343454789208126,12,4,88,0 days 00:30:00,0.006666666666666667,13200.0,0.1527777777777778
2024-10-01 20:30:00,2.568965335052432,15,2,85,0 days 00:30:00,0.008333333333333333,10200.0,0.11805555555555555
2024-10-01 21:00:00,3.1853724518578237,18,8,82,0 days 00:30:00,0.01,8200.0,0.09490740740740741
2024-10-01 21:30:00,3.9661251104539685,21,3,79,0 days 00:30:00,0.011666666666666667,6771.428571428572,0.07837301587301587
2024-10-01 22:00:00,4.223468319008116,24,8,76,0 days 00:30:00,0.013333333333333334,5700.0,0.06597222222222222
2024-10-01 22:30:00,4.679668569883777,27,6,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-01 23:00:00,4.679668569883777,27,6,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-01 23:30:00,4.679668569883777,27,6,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-02 00:00:00,4.679668569883777,27,6,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-02 00:30:00,4.679668569883777,27,6,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-02 01:00:00,4.679668569883777,27,6,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-02 01:30:00,4.679668569883777,27,6,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-02 02:00:00,4.679668569883777,27,6,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-02 02:30:00,4.679668569883777,27,6,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-02 03:00:00,4.679668569883777,27,6,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-02 03:30:00,4.679668569883777,27,6,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-02 04:00:00,4.679668569883777,27,6,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-02 04:30:00,4.679668569883777,27,6,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-02 05:00:00,4.679668569883777,27,6,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-02 05:30:00,4.679668569883777,27,6,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-02 06:00:00,5.004596301616414,30,6,70,0 days 00:30:00,0.016666666666666666,4200.0,0.04861111111111111
2024-10-02 06:30:00,0.0,0,3,100,0 days 00:30:00,0.0,,
2024-10-02 07:00:00,0.742069897327506,3,6,97,0 days 00:30:00,0.0016666666666666668,58199.99999999999,0.673611111111111
2024-10-02 07:30:00,1.248304959076362,6,6,94,0 days 00:30:00,0.0033333333333333335,28200.0,0.3263888888888889
2024-10-02 08:00:00,1.5162745524982495,9,2,91,0 days 00:30:00,0.005,18200.0,0.21064814814814814
2024-10-02 08:30:00,1.8448829029403764,12,7,88,0 days 00:30:00,0.006666666666666667,13200.0,0.1527777777777778
2024-10-02 09:00:00,2.2251031359288476,15,6,85,0 days 00:30:00,0.008333333333333333,10200.0,0.11805555555555555
2024-10-02 09:30:00,2.435804921556459,18,4,82,0 days 00:30:00,0.01,8200.0,0.09490740740740741
2024-10-02 10:00:00,2.6465108667920862,21,9,79,0 days 00:30:00,0.011666666666666667,6771.428571428572,0.07837301587301587
2024-10-02 10:30:00,3.0462316281556494,24,1,76,0 days 00:30:00,0.013333333333333334,5700.0,0.06597222222222222
2024-10-02 11:00:00,3.4081999541306143,27,2,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-02 11:30:00,4.099981780953585,30,8,70,0 days 00:30:00,0.016666666666666666,4200.0,0.04861111111111111
2024-10-02 12:00:00,4.304190823059156,33,4,67,0 days 00:30:00,0.018333333333333333,3654.5454545454545,0.0422979797979798
2024-10-02 12:30:00,5.073283832169422,36,6,64,0 days 00:30:00,0.02,3200.0,0.037037037037037035
2024-10-02 13:00:00,5.823343746223752,39,6,61,0 days 00:30:00,0.021666666666666667,2815.3846153846152,0.03258547008547008
2024-10-02 13:30:00,6.219362909952192,42,1,58,0 days 00:30:00,0.023333333333333334,2485.714285714286,0.02876984126984127
2024-10-02 14:00:00,6.609786870693584,45,9,55,0 days 00:30:00,0.025,2200.0,0.02546296296296296
2024-10-02 14:30:00,6.9181702227643935,48,6,52,0 days 00:30:00,0.02666666666666667,1949.9999999999998,0.02256944444444444
2024-10-02 15:00:00,7.458627373913505,51,2,49,0 days 00:30:00,0.028333333333333332,1729.4117647058824,0.020016339869281047
2024-10-02 15:30:00,8.079846170009914,54,7,46,0 days 00:30:00,0.03,1533.3333333333335,0.017746913580246916
2024-10-02 16:00:00,8.557290923585025,57,9,43,0 days 00:30:00,0.03166666666666667,1357.8947368421052,0.015716374269005847
2024-10-02 16:30:00,8.814962875823404,60,7,40,0 days 00:30:00,0.03333333333333333,1200.0,0.013888888888888888
2024-10-02 17:00:00,9.535226530494255,63,7,37,0 days 00:30:00,0.035,1057.142857142857,0.012235449735449735
2024-10-02 17:30:00,10.296435530792344,66,8,34,0 days 00:30:00,0.03666666666666667,927.2727272727273,0.010732323232323232
2024-10-02 18:00:00,0.0,0,0,100,0 days 00:30:00,0.0,,
2024-10-02 18:30:00,0.44961165671324477,3,3,97,0 days 00:30:00,0.0016666666666666668,58199.99999999999,0.673611111111111
2024-10-02 19:00:00,0.9157745874769814,6,8,94,0 days 00:30:00,0.0033333333333333335,28200.0,0.3263888888888889
2024-10-02 19:30:00,1.4552827770130394,9,2,91,0 days 00:30:00,0.005,18200.0,0.21064814814814814
2024-10-02 20:00:00,1.8073423433770923,12,5,88,0 days 00:30:00,0.006666666666666667,13200.0,0.1527777777777778
2024-10-02 20:30:00,2.5593534345604194,15,9,85,0 days 00:30:00,0.008333333333333333,10200.0,0.11805555555555555
2024-10-02 21:00:00,2.7840332998159947,18,5,82,0 days 00:30:00,0.01,8200.0,0.09490740740740741
2024-10-02 21:30:00,3.4320214199591446,21,8,79,0 days 00:30:00,0.011666666666666667,6771.428571428572,0.07837301587301587
2024-10-02 22:00:00,3.90843685820471,24,5,76,0 days 00:30:00,0.013333333333333334,5700.0,0.06597222222222222
2024-10-02 22:30:00,4.658616077224185,27,5,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-02 23:00:00,4.658616077224185,27,5,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-02 23:30:00,4.658616077224185,27,5,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-03 00:00:00,4.658616077224185,27,5,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-03 00:30:00,4.658616077224185,27,5,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-03 01:00:00,4.658616077224185,27,5,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-03 01:30:00,4.658616077224185,27,5,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-03 02:00:00,4.658616077224185,27,5,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-03 02:30:00,4.658616077224185,27,5,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-03 03:00:00,4.658616077224185,27,5,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-03 03:30:00,4.658616077224185,27,5,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-03 04:00:00,4.658616077224185,27,5,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-03 04:30:00,4.658616077224185,27,5,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-03 05:00:00,4.658616077224185,27,5,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-03 05:30:00,4.658616077224185,27,5,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-03 06:00:00,5.318020576246011,30,9,70,0 days 00:30:00,0.016666666666666666,4200.0,0.04861111111111111
2024-10-03 06:30:00,0.0,0,1,100,0 days 00:30:00,0.0,,
2024-10-03 07:00:00,0.30688661069719303,3,4,97,0 days 00:30:00,0.0016666666666666668,58199.99999999999,0.673611111111111
2024-10-03 07:30:00,0.6251598103965263,6,9,94,0 days 00:30:00,0.0033333333333333335,28200.0,0.3263888888888889
2024-10-03 08:00:00,1.0891166283302787,9,5,91,0 days 00:30:00,0.005,18200.0,0.21064814814814814
2024-10-03 08:30:00,1.5582924120730204,12,2,88,0 days 00:30:00,0.006666666666666667,13200.0,0.1527777777777778
2024-10-03 09:00:00,2.247997035641821,15,2,85,0 days 00:30:00,0.008333333333333333,10200.0,0.11805555555555555
2024-10-03 09:30:00,2.7638639374510157,18,8,82,0 days 00:30:00,0.01,8200.0,0.09490740740740741
2024-10-03 10:00:00,3.3578874451306007,21,5,79,0 days 00:30:00,0.011666666666666667,6771.428571428572,0.07837301587301587
2024-10-03 10:30:00,3.949446043905274,24,6,76,0 days 00:30:00,0.013333333333333334,5700.0,0.06597222222222222
2024-10-03 11:00:00,4.4552810219976084,27,1,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-03 11:30:00,4.864646431120422,30,7,70,0 days 00:30:00,0.016666666666666666,4200.0,0.04861111111111111
2024-10-03 12:00:00,5.070100555927028,33,7,67,0 days 00:30:00,0.018333333333333333,3654.5454545454545,0.0422979797979798
2024-10-03 12:30:00,5.493677602724427,36,9,64,0 days 00:30:00,0.02,3200.0,0.037037037037037035
2024-10-03 13:00:00,6.03689800440505,39,5,61,0 days 00:30:00,0.021666666666666667,2815.3846153846152,0.03258547008547008
2024-10-03 13:30:00,6.765701451234113,42,5,58,0 days 00:30:00,0.023333333333333334,2485.714285714286,0.02876984126984127
2024-10-03 14:00:00,7.368579430953227,45,9,55,0 days 00:30:00,0.025,2200.0,0.02546296296296296
2024-10-03 14:30:00,7.639721625915434,48,7,52,0 days 00:30:00,0.02666666666666667,1949.9999999999998,0.02256944444444444
2024-10-03 15:00:00,7.922729438049225,51,2,49,0 days 00:30:00,0.028333333333333332,1729.4117647058824,0.020016339869281047
2024-10-03 15:30:00,8.638708556624833,54,2,46,0 days 00:30:00,0.03,1533.3333333333335,0.017746913580246916
2024-10-03 16:00:00,8.994494379130558,57,4,43,0 days 00:30:00,0.03166666666666667,1357.8947368421052,0.015716374269005847
2024-10-03 16:30:00,9.49329698883716,60,2,40,0 days 00:30:00,0.03333333333333333,1200.0,0.013888888888888888
2024-10-03 17:00:00,10.273707088787733,63,6,37,0 days 00:30:00,0.035,1057.142857142857,0.012235449735449735
2024-10-03 17:30:00,10.540429265836474,66,9,34,0 days 00:30:00,0.03666666666666667,927.2727272727273,0.010732323232323232
2024-10-03 18:00:00,0.0,0,3,100,0 days 00:30:00,0.0,,
2024-10-03 18:30:00,0.20169308268814318,3,1,97,0 days 00:30:00,0.0016666666666666668,58199.99999999999,0.673611111111111
2024-10-03 19:00:00,0.8387847760632998,6,8,94,0 days 00:30:00,0.0033333333333333335,28200.0,0.3263888888888889
2024-10-03 19:30:00,1.2165411712524556,9,7,91,0 days 00:30:00,0.005,18200.0,0.21064814814814814
2024-10-03 20:00:00,1.590797651169902,12,5,88,0 days 00:30:00,0.006666666666666667,13200.0,0.1527777777777778
2024-10-03 20:30:00,2.3171649477732297,15,5,85,0 days 00:30:00,0.008333333333333333,10200.0,0.11805555555555555
2024-10-03 21:00:00,2.7525847536822234,18,7,82,0 days 00:30:00,0.01,8200.0,0.09490740740740741
2024-10-03 21:30:00,3.06493031651764,21,4,79,0 days 00:30:00,0.011666666666666667,6771.428571428572,0.07837301587301587
2024-10-03 22:00:00,3.40686289329395,24,5,76,0 days 00:30:00,0.013333333333333334,5700.0,0.06597222222222222
2024-10-03 22:30:00,4.190641242125626,27,6,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-03 23:00:00,4.190641242125626,27,6,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-03 23:30:00,4.190641242125626,27,6,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-04 00:00:00,4.190641242125626,27,6,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-04 00:30:00,4.190641242125626,27,6,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-04 01:00:00,4.190641242125626,27,6,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-04 01:30:00,4.190641242125626,27,6,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-04 02:00:00,4.190641242125626,27,6,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-04 02:30:00,4.190641242125626,27,6,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-04 03:00:00,4.190641242125626,27,6,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-04 03:30:00,4.190641242125626,27,6,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-04 04:00:00,4.190641242125626,27,6,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-04 04:30:00,4.190641242125626,27,6,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-04 05:00:00,4.190641242125626,27,6,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-04 05:30:00,4.190641242125626,27,6,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-04 06:00:00,4.709269017502752,30,3,70,0 days 00:30:00,0.016666666666666666,4200.0,0.04861111111111111
2024-10-04 06:30:00,0.0,0,0,100,0 days 00:30:00,0.0,,
2024-10-04 07:00:00,0.7405213862028739,3,3,97,0 days 00:30:00,0.0016666666666666668,58199.99999999999,0.673611111111111
2024-10-04 07:30:00,1.3167457257853228,6,9,94,0 days 00:30:00,0.0033333333333333335,28200.0,0.3263888888888889
2024-10-04 08:00:00,1.7469382088657395,9,3,91,0 days 00:30:00,0.005,18200.0,0.21064814814814814
2024-10-04 08:30:00,2.4176971193715593,12,9,88,0 days 00:30:00,0.006666666666666667,13200.0,0.1527777777777778
2024-10-04 09:00:00,3.177603322817653,15,7,85,0 days 00:30:00,0.008333333333333333,10200.0,0.11805555555555555
2024-10-04 09:30:00,3.436144391556116,18,5,82,0 days 00:30:00,0.01,8200.0,0.09490740740740741
2024-10-04 10:00:00,3.949413342806427,21,8,79,0 days 00:30:00,0.011666666666666667,6771.428571428572,0.07837301587301587
2024-10-04 10:30:00,4.551763359858714,24,9,76,0 days 00:30:00,0.013333333333333334,5700.0,0.06597222222222222
2024-10-04 11:00:00,4.865503757111538,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-10-04 11:30:00,5.555714229624544,30,9,70,0 days 00:30:00,0.016666666666666666,4200.0,0.04861111111111111
